patch,map,agent,win_rate,total_games,wins
6.07,Split,cypher,100.0,2,2
6.07,Split,sage,100.0,2,2
6.07,Split,breach,100.0,2,2
6.07,Split,raze,50.0,4,2
6.07,Split,astra,50.0,4,2
6.07,Split,viper,0.0,2,0
6.07,Split,jett,0.0,2,0
6.07,Split,skye,0.0,2,0
6.08,Ascent,cypher,72.73,11,8
6.08,Ascent,sage,66.67,3,2
6.08,Ascent,fade,57.14,7,4
6.08,Ascent,omen,52.76,127,67
6.08,Ascent,kayo,52.03,123,64
6.08,Ascent,sova,50.85,118,60
6.08,Ascent,jett,50.76,132,67
6.08,Ascent,killjoy,47.75,111,53
6.08,Ascent,viper,43.75,16,7
6.08,Ascent,skye,33.33,9,3
6.08,Ascent,breach,0.0,2,0
6.08,Ascent,astra,0.0,3,0
6.08,Ascent,harbor,0.0,4,0
6.08,Ascent,reyna,0.0,2,0
6.08,Ascent,raze,0.0,2,0
6.08,Bind,chamber,100.0,2,2
6.08,Bind,reyna,100.0,5,5
6.08,Bind,yoru,100.0,2,2
6.08,Bind,breach,66.67,3,2
6.08,Bind,kayo,62.5,8,5
6.08,Bind,omen,60.0,10,6
6.08,Bind,harbor,58.82,34,20
6.08,Bind,fade,57.89,19,11
6.08,Bind,raze,50.0,98,49
6.08,Bind,cypher,50.0,14,7
6.08,Bind,skye,49.51,103,51
6.08,Bind,brimstone,48.33,60,29
6.08,Bind,viper,46.88,96,45
6.08,Bind,gekko,45.45,11,5
6.08,Bind,jett,43.33,30,13
6.08,Bind,astra,42.86,7,3
6.08,Bind,sage,40.0,25,10
6.08,Bind,sova,0.0,2,0
6.08,Bind,neon,0.0,1,0
6.08,Fracture,sova,85.71,7,6
6.08,Fracture,neon,76.47,17,13
6.08,Fracture,killjoy,54.29,70,38
6.08,Fracture,brimstone,53.57,84,45
6.08,Fracture,breach,51.65,91,47
6.08,Fracture,raze,50.0,70,35
6.08,Fracture,cypher,50.0,20,10
6.08,Fracture,yoru,50.0,4,2
6.08,Fracture,kayo,45.45,11,5
6.08,Fracture,jett,45.16,31,14
6.08,Fracture,skye,42.86,28,12
6.08,Fracture,fade,40.62,32,13
6.08,Fracture,omen,33.33,15,5
6.08,Fracture,viper,26.32,19,5
6.08,Fracture,astra,0.0,1,0
6.08,Haven,gekko,88.89,9,8
6.08,Haven,astra,56.52,23,13
6.08,Haven,raze,55.56,9,5
6.08,Haven,breach,50.55,91,46
6.08,Haven,killjoy,50.43,117,59
6.08,Haven,jett,49.54,109,54
6.08,Haven,sova,48.78,82,40
6.08,Haven,omen,48.61,72,35
6.08,Haven,viper,45.83,24,11
6.08,Haven,harbor,45.83,24,11
6.08,Haven,skye,44.83,29,13
6.08,Haven,cypher,0.0,1,0
6.08,Lotus,reyna,100.0,1,1
6.08,Lotus,cypher,100.0,3,3
6.08,Lotus,astra,80.0,15,12
6.08,Lotus,neon,60.53,38,23
6.08,Lotus,sova,58.33,12,7
6.08,Lotus,fade,52.38,42,22
6.08,Lotus,breach,51.85,27,14
6.08,Lotus,killjoy,51.02,147,75
6.08,Lotus,chamber,50.0,2,1
6.08,Lotus,harbor,50.0,16,8
6.08,Lotus,yoru,50.0,4,2
6.08,Lotus,skye,48.91,92,45
6.08,Lotus,raze,48.39,62,30
6.08,Lotus,jett,47.27,55,26
6.08,Lotus,viper,47.11,121,57
6.08,Lotus,omen,46.4,125,58
6.08,Lotus,kayo,37.5,16,6
6.08,Lotus,gekko,0.0,2,0
6.08,Pearl,yoru,100.0,2,2
6.08,Pearl,fade,83.33,6,5
6.08,Pearl,gekko,75.0,4,3
6.08,Pearl,phoenix,75.0,4,3
6.08,Pearl,kayo,61.9,21,13
6.08,Pearl,astra,60.0,30,18
6.08,Pearl,killjoy,50.59,85,43
6.08,Pearl,jett,50.56,89,45
6.08,Pearl,cypher,50.0,2,1
6.08,Pearl,skye,46.58,73,34
6.08,Pearl,viper,44.93,69,31
6.08,Pearl,harbor,44.62,65,29
6.08,Pearl,raze,33.33,3,1
6.08,Pearl,sova,33.33,6,2
6.08,Pearl,reyna,0.0,1,0
6.08,Split,omen,72.73,22,16
6.08,Split,sage,59.09,22,13
6.08,Split,killjoy,55.56,9,5
6.08,Split,breach,53.33,15,8
6.08,Split,jett,52.44,82,43
6.08,Split,skye,51.92,104,54
6.08,Split,cypher,51.61,31,16
6.08,Split,raze,51.11,90,46
6.08,Split,viper,47.37,76,36
6.08,Split,astra,44.44,90,40
6.08,Split,kayo,20.0,15,3
6.08,Split,chamber,0.0,1,0
6.08,Split,neon,0.0,1,0
6.08,Split,yoru,0.0,2,0
6.10,Ascent,phoenix,100.0,1,1
6.10,Ascent,sova,55.17,29,16
6.10,Ascent,killjoy,53.33,30,16
6.10,Ascent,jett,50.0,34,17
6.10,Ascent,omen,50.0,36,18
6.10,Ascent,harbor,50.0,2,1
6.10,Ascent,raze,50.0,2,1
6.10,Ascent,skye,50.0,2,1
6.10,Ascent,kayo,48.48,33,16
6.10,Ascent,cypher,40.0,5,2
6.10,Ascent,fade,20.0,5,1
6.10,Ascent,sage,0.0,1,0
6.10,Bind,cypher,100.0,5,5
6.10,Bind,sova,100.0,1,1
6.10,Bind,yoru,100.0,1,1
6.10,Bind,omen,100.0,1,1
6.10,Bind,breach,100.0,1,1
6.10,Bind,jett,100.0,1,1
6.10,Bind,sage,57.14,7,4
6.10,Bind,brimstone,55.56,27,15
6.10,Bind,harbor,50.0,12,6
6.10,Bind,gekko,50.0,8,4
6.10,Bind,kayo,50.0,6,3
6.10,Bind,viper,48.28,29,14
6.10,Bind,raze,47.06,34,16
6.10,Bind,skye,47.06,34,16
6.10,Bind,fade,33.33,6,2
6.10,Bind,chamber,0.0,4,0
6.10,Bind,reyna,0.0,1,0
6.10,Bind,astra,0.0,2,0
6.10,Fracture,sova,75.0,8,6
6.10,Fracture,fade,72.73,11,8
6.10,Fracture,raze,61.54,26,16
6.10,Fracture,killjoy,58.62,29,17
6.10,Fracture,brimstone,57.14,35,20
6.10,Fracture,breach,52.63,38,20
6.10,Fracture,cypher,37.5,8,3
6.10,Fracture,neon,30.0,10,3
6.10,Fracture,jett,30.0,10,3
6.10,Fracture,skye,28.57,7,2
6.10,Fracture,kayo,25.0,8,2
6.10,Fracture,omen,0.0,5,0
6.10,Fracture,viper,0.0,5,0
6.10,Haven,harbor,80.0,5,4
6.10,Haven,astra,75.0,4,3
6.10,Haven,viper,66.67,9,6
6.10,Haven,sova,56.0,25,14
6.10,Haven,killjoy,51.35,37,19
6.10,Haven,skye,50.0,14,7
6.10,Haven,jett,50.0,42,21
6.10,Haven,breach,46.88,32,15
6.10,Haven,omen,42.42,33,14
6.10,Haven,cypher,40.0,5,2
6.10,Haven,neon,0.0,1,0
6.10,Haven,gekko,0.0,3,0
6.10,Lotus,sova,100.0,1,1
6.10,Lotus,fade,88.89,9,8
6.10,Lotus,harbor,80.0,5,4
6.10,Lotus,astra,75.0,4,3
6.10,Lotus,raze,68.42,19,13
6.10,Lotus,viper,53.57,28,15
6.10,Lotus,killjoy,52.78,36,19
6.10,Lotus,jett,50.0,16,8
6.10,Lotus,breach,50.0,8,4
6.10,Lotus,omen,42.86,35,15
6.10,Lotus,gekko,40.0,5,2
6.10,Lotus,skye,38.71,31,12
6.10,Lotus,cypher,37.5,8,3
6.10,Lotus,kayo,33.33,3,1
6.10,Lotus,neon,16.67,12,2
6.10,Pearl,gekko,100.0,2,2
6.10,Pearl,cypher,100.0,2,2
6.10,Pearl,phoenix,66.67,3,2
6.10,Pearl,astra,62.5,8,5
6.10,Pearl,jett,50.0,28,14
6.10,Pearl,kayo,50.0,4,2
6.10,Pearl,raze,50.0,2,1
6.10,Pearl,killjoy,48.0,25,12
6.10,Pearl,skye,48.0,25,12
6.10,Pearl,viper,45.0,20,9
6.10,Pearl,harbor,45.0,20,9
6.10,Pearl,sova,0.0,1,0
6.10,Split,breach,100.0,3,3
6.10,Split,raze,58.62,29,17
6.10,Split,viper,57.69,26,15
6.10,Split,astra,56.0,25,14
6.10,Split,jett,53.33,30,16
6.10,Split,skye,48.57,35,17
6.10,Split,omen,36.36,11,4
6.10,Split,killjoy,33.33,3,1
6.10,Split,cypher,28.57,7,2
6.10,Split,sage,12.5,8,1
6.10,Split,kayo,0.0,2,0
6.10,Split,neon,0.0,1,0
6.11,Ascent,phoenix,75.0,4,3
6.11,Ascent,killjoy,63.16,19,12
6.11,Ascent,omen,56.0,25,14
6.11,Ascent,sova,52.38,21,11
6.11,Ascent,jett,51.85,27,14
6.11,Ascent,kayo,50.0,24,12
6.11,Ascent,breach,50.0,2,1
6.11,Ascent,cypher,33.33,3,1
6.11,Ascent,fade,28.57,7,2
6.11,Ascent,astra,0.0,3,0
6.11,Ascent,chamber,0.0,1,0
6.11,Ascent,viper,0.0,2,0
6.11,Ascent,raze,0.0,1,0
6.11,Ascent,skye,0.0,1,0
6.11,Bind,breach,100.0,1,1
6.11,Bind,yoru,100.0,1,1
6.11,Bind,omen,100.0,1,1
6.11,Bind,chamber,80.0,5,4
6.11,Bind,skye,50.0,10,5
6.11,Bind,brimstone,50.0,10,5
6.11,Bind,raze,44.44,9,4
6.11,Bind,viper,44.44,9,4
6.11,Bind,cypher,0.0,1,0
6.11,Bind,fade,0.0,1,0
6.11,Bind,sova,0.0,2,0
6.11,Fracture,sage,100.0,1,1
6.11,Fracture,jett,66.67,6,4
6.11,Fracture,astra,66.67,3,2
6.11,Fracture,killjoy,57.14,7,4
6.11,Fracture,fade,50.0,4,2
6.11,Fracture,breach,50.0,10,5
6.11,Fracture,gekko,50.0,2,1
6.11,Fracture,brimstone,42.86,7,3
6.11,Fracture,kayo,33.33,3,1
6.11,Fracture,cypher,33.33,3,1
6.11,Fracture,raze,25.0,4,1
6.11,Haven,skye,75.0,4,3
6.11,Haven,viper,60.0,5,3
6.11,Haven,omen,53.85,26,14
6.11,Haven,killjoy,51.85,27,14
6.11,Haven,jett,51.85,27,14
6.11,Haven,sova,47.83,23,11
6.11,Haven,breach,47.83,23,11
6.11,Haven,astra,0.0,1,0
6.11,Haven,yoru,0.0,1,0
6.11,Haven,gekko,0.0,1,0
6.11,Haven,chamber,0.0,1,0
6.11,Haven,harbor,0.0,1,0
6.11,Lotus,sova,80.0,5,4
6.11,Lotus,phoenix,75.0,4,3
6.11,Lotus,breach,70.0,10,7
6.11,Lotus,jett,69.23,13,9
6.11,Lotus,astra,66.67,3,2
6.11,Lotus,killjoy,55.0,20,11
6.11,Lotus,omen,50.0,18,9
6.11,Lotus,fade,50.0,4,2
6.11,Lotus,skye,44.44,9,4
6.11,Lotus,raze,40.0,5,2
6.11,Lotus,viper,22.22,9,2
6.11,Lotus,kayo,0.0,2,0
6.11,Lotus,neon,0.0,5,0
6.11,Lotus,cypher,0.0,1,0
6.11,Lotus,sage,0.0,1,0
6.11,Lotus,harbor,0.0,1,0
6.11,Pearl,sage,100.0,2,2
6.11,Pearl,phoenix,100.0,2,2
6.11,Pearl,brimstone,100.0,1,1
6.11,Pearl,reyna,100.0,1,1
6.11,Pearl,skye,66.67,6,4
6.11,Pearl,harbor,66.67,3,2
6.11,Pearl,jett,50.0,16,8
6.11,Pearl,sova,50.0,6,3
6.11,Pearl,viper,50.0,4,2
6.11,Pearl,astra,45.45,11,5
6.11,Pearl,killjoy,45.45,11,5
6.11,Pearl,cypher,33.33,3,1
6.11,Pearl,kayo,33.33,9,3
6.11,Pearl,gekko,33.33,3,1
6.11,Pearl,fade,0.0,1,0
6.11,Pearl,omen,0.0,1,0
6.11,Split,raze,58.33,12,7
6.11,Split,astra,54.55,11,6
6.11,Split,skye,54.55,11,6
6.11,Split,jett,53.85,13,7
6.11,Split,viper,50.0,12,6
6.11,Split,cypher,50.0,2,1
6.11,Split,omen,33.33,3,1
6.11,Split,sage,25.0,4,1
6.11,Split,reyna,0.0,1,0
6.11,Split,killjoy,0.0,1,0
7.0,Ascent,breach,100.0,1,1
7.0,Ascent,viper,100.0,2,2
7.0,Ascent,skye,100.0,2,2
7.0,Ascent,raze,75.0,4,3
7.0,Ascent,cypher,66.67,3,2
7.0,Ascent,killjoy,50.0,26,13
7.0,Ascent,sova,50.0,26,13
7.0,Ascent,omen,50.0,30,15
7.0,Ascent,kayo,46.15,26,12
7.0,Ascent,jett,46.15,26,12
7.0,Ascent,phoenix,0.0,1,0
7.0,Ascent,fade,0.0,2,0
7.0,Ascent,sage,0.0,1,0
7.0,Bind,breach,100.0,4,4
7.0,Bind,omen,100.0,4,4
7.0,Bind,yoru,66.67,6,4
7.0,Bind,cypher,60.0,5,3
7.0,Bind,raze,57.89,19,11
7.0,Bind,chamber,50.0,8,4
7.0,Bind,harbor,50.0,4,2
7.0,Bind,brimstone,46.67,15,7
7.0,Bind,skye,45.0,20,9
7.0,Bind,viper,43.75,16,7
7.0,Bind,jett,0.0,1,0
7.0,Bind,astra,0.0,3,0
7.0,Bind,sova,0.0,1,0
7.0,Bind,neon,0.0,2,0
7.0,Bind,sage,0.0,2,0
7.0,Fracture,chamber,100.0,2,2
7.0,Fracture,neon,100.0,3,3
7.0,Fracture,viper,66.67,3,2
7.0,Fracture,omen,66.67,3,2
7.0,Fracture,kayo,60.0,5,3
7.0,Fracture,killjoy,50.0,10,5
7.0,Fracture,jett,50.0,4,2
7.0,Fracture,raze,47.37,19,9
7.0,Fracture,brimstone,47.06,17,8
7.0,Fracture,breach,47.06,17,8
7.0,Fracture,fade,40.0,5,2
7.0,Fracture,cypher,37.5,8,3
7.0,Fracture,skye,25.0,4,1
7.0,Haven,astra,75.0,8,6
7.0,Haven,chamber,66.67,6,4
7.0,Haven,sova,58.33,24,14
7.0,Haven,breach,55.17,29,16
7.0,Haven,jett,55.17,29,16
7.0,Haven,killjoy,53.12,32,17
7.0,Haven,raze,45.45,11,5
7.0,Haven,omen,43.33,30,13
7.0,Haven,skye,33.33,9,3
7.0,Haven,viper,14.29,7,1
7.0,Haven,phoenix,0.0,2,0
7.0,Haven,fade,0.0,1,0
7.0,Haven,harbor,0.0,2,0
7.0,Lotus,chamber,100.0,4,4
7.0,Lotus,astra,100.0,5,5
7.0,Lotus,skye,73.33,15,11
7.0,Lotus,raze,65.38,26,17
7.0,Lotus,viper,57.89,19,11
7.0,Lotus,killjoy,51.85,27,14
7.0,Lotus,neon,50.0,6,3
7.0,Lotus,omen,44.83,29,13
7.0,Lotus,sova,40.0,10,4
7.0,Lotus,breach,35.29,17,6
7.0,Lotus,jett,30.0,10,3
7.0,Lotus,brimstone,25.0,4,1
7.0,Lotus,fade,25.0,8,2
7.0,Lotus,cypher,14.29,7,1
7.0,Lotus,gekko,0.0,3,0
7.0,Pearl,cypher,100.0,3,3
7.0,Pearl,yoru,100.0,1,1
7.0,Pearl,fade,100.0,1,1
7.0,Pearl,omen,100.0,2,2
7.0,Pearl,viper,62.5,16,10
7.0,Pearl,sova,60.0,10,6
7.0,Pearl,harbor,60.0,20,12
7.0,Pearl,skye,55.17,29,16
7.0,Pearl,jett,52.63,38,20
7.0,Pearl,killjoy,45.95,37,17
7.0,Pearl,astra,36.36,22,8
7.0,Pearl,phoenix,33.33,3,1
7.0,Pearl,kayo,20.0,15,3
7.0,Pearl,gekko,0.0,3,0
7.0,Split,fade,66.67,3,2
7.0,Split,sage,66.67,3,2
7.0,Split,chamber,57.14,7,4
7.0,Split,jett,55.17,29,16
7.0,Split,cypher,53.85,13,7
7.0,Split,astra,51.52,33,17
7.0,Split,skye,48.84,43,21
7.0,Split,viper,48.48,33,16
7.0,Split,raze,47.73,44,21
7.0,Split,omen,46.15,13,6
7.0,Split,breach,37.5,8,3
7.0,Split,reyna,0.0,1,0
7.02,Ascent,reyna,75.0,4,3
7.02,Ascent,raze,75.0,4,3
7.02,Ascent,harbor,75.0,4,3
7.02,Ascent,viper,60.0,5,3
7.02,Ascent,sova,54.17,24,13
7.02,Ascent,kayo,51.85,27,14
7.02,Ascent,skye,50.0,4,2
7.02,Ascent,killjoy,48.15,27,13
7.02,Ascent,jett,46.43,28,13
7.02,Ascent,omen,46.43,28,13
7.02,Ascent,astra,0.0,1,0
7.02,Ascent,fade,0.0,3,0
7.02,Ascent,breach,0.0,1,0
7.02,Bind,reyna,100.0,2,2
7.02,Bind,yoru,75.0,4,3
7.02,Bind,kayo,66.67,3,2
7.02,Bind,fade,66.67,3,2
7.02,Bind,chamber,58.33,12,7
7.02,Bind,brimstone,54.55,33,18
7.02,Bind,raze,51.43,35,18
7.02,Bind,viper,50.0,36,18
7.02,Bind,cypher,50.0,2,1
7.02,Bind,skye,48.57,35,17
7.02,Bind,omen,40.0,5,2
7.02,Bind,harbor,40.0,5,2
7.02,Bind,gekko,33.33,3,1
7.02,Bind,jett,25.0,4,1
7.02,Bind,neon,20.0,5,1
7.02,Bind,breach,0.0,1,0
7.02,Bind,sage,0.0,1,0
7.02,Bind,astra,0.0,1,0
7.02,Fracture,fade,100.0,1,1
7.02,Fracture,omen,100.0,1,1
7.02,Fracture,killjoy,66.67,9,6
7.02,Fracture,skye,66.67,3,2
7.02,Fracture,sova,60.0,5,3
7.02,Fracture,raze,55.56,9,5
7.02,Fracture,brimstone,50.0,10,5
7.02,Fracture,jett,50.0,2,1
7.02,Fracture,breach,45.45,11,5
7.02,Fracture,viper,33.33,3,1
7.02,Fracture,astra,0.0,1,0
7.02,Fracture,neon,0.0,3,0
7.02,Fracture,chamber,0.0,2,0
7.02,Haven,harbor,100.0,5,5
7.02,Haven,viper,75.0,8,6
7.02,Haven,astra,58.33,12,7
7.02,Haven,jett,57.69,26,15
7.02,Haven,sova,53.85,13,7
7.02,Haven,killjoy,51.72,29,15
7.02,Haven,breach,50.0,18,9
7.02,Haven,gekko,50.0,4,2
7.02,Haven,skye,46.15,13,6
7.02,Haven,omen,23.08,13,3
7.02,Haven,cypher,0.0,1,0
7.02,Haven,chamber,0.0,4,0
7.02,Haven,raze,0.0,4,0
7.02,Lotus,astra,75.0,8,6
7.02,Lotus,skye,66.67,9,6
7.02,Lotus,viper,52.17,23,12
7.02,Lotus,raze,50.0,26,13
7.02,Lotus,jett,50.0,2,1
7.02,Lotus,killjoy,50.0,24,12
7.02,Lotus,fade,46.67,15,7
7.02,Lotus,omen,44.44,18,8
7.02,Lotus,sova,0.0,1,0
7.02,Lotus,brimstone,0.0,1,0
7.02,Lotus,breach,0.0,1,0
7.02,Lotus,gekko,0.0,1,0
7.02,Lotus,harbor,0.0,1,0
7.02,Pearl,phoenix,100.0,7,7
7.02,Pearl,cypher,100.0,1,1
7.02,Pearl,kayo,72.73,11,8
7.02,Pearl,sova,66.67,9,6
7.02,Pearl,astra,65.0,20,13
7.02,Pearl,brimstone,57.14,7,4
7.02,Pearl,skye,52.63,19,10
7.02,Pearl,jett,50.0,38,19
7.02,Pearl,killjoy,48.65,37,18
7.02,Pearl,viper,33.33,18,6
7.02,Pearl,yoru,25.0,4,1
7.02,Pearl,harbor,22.22,9,2
7.02,Pearl,omen,0.0,3,0
7.02,Pearl,fade,0.0,4,0
7.02,Pearl,breach,0.0,3,0
7.02,Split,cypher,77.78,9,7
7.02,Split,breach,76.92,13,10
7.02,Split,killjoy,60.0,10,6
7.02,Split,omen,53.33,15,8
7.02,Split,raze,52.94,34,18
7.02,Split,skye,50.0,36,18
7.02,Split,astra,47.62,21,10
7.02,Split,jett,46.15,13,6
7.02,Split,viper,31.82,22,7
7.02,Split,chamber,0.0,5,0
7.02,Split,kayo,0.0,2,0
7.04,Bind,phoenix,100.0,2,2
7.04,Bind,omen,100.0,2,2
7.04,Bind,jett,100.0,2,2
7.04,Bind,chamber,50.0,4,2
7.04,Bind,skye,50.0,4,2
7.04,Bind,yoru,0.0,2,0
7.04,Bind,brimstone,0.0,2,0
7.04,Bind,reyna,0.0,2,0
7.05,Ascent,jett,57.14,7,4
7.05,Ascent,omen,50.0,8,4
7.05,Ascent,kayo,50.0,8,4
7.05,Ascent,killjoy,50.0,8,4
7.05,Ascent,sova,50.0,8,4
7.05,Ascent,breach,0.0,1,0
7.05,Bind,cypher,75.0,4,3
7.05,Bind,harbor,66.67,3,2
7.05,Bind,skye,50.0,6,3
7.05,Bind,raze,50.0,6,3
7.05,Bind,viper,50.0,6,3
7.05,Bind,brimstone,33.33,3,1
7.05,Bind,chamber,0.0,1,0
7.05,Bind,sage,0.0,1,0
7.05,Haven,killjoy,50.0,2,1
7.05,Haven,omen,50.0,2,1
7.05,Haven,breach,50.0,2,1
7.05,Haven,sova,50.0,2,1
7.05,Haven,jett,50.0,2,1
7.05,Lotus,kayo,100.0,1,1
7.05,Lotus,skye,100.0,1,1
7.05,Lotus,viper,50.0,2,1
7.05,Lotus,killjoy,50.0,2,1
7.05,Lotus,omen,50.0,2,1
7.05,Lotus,raze,0.0,1,0
7.05,Lotus,fade,0.0,1,0
7.05,Split,sage,100.0,2,2
7.05,Split,breach,66.67,3,2
7.05,Split,cypher,66.67,3,2
7.05,Split,omen,66.67,3,2
7.05,Split,raze,50.0,4,2
7.05,Split,skye,0.0,2,0
7.05,Split,astra,0.0,1,0
7.05,Split,viper,0.0,1,0
7.05,Split,jett,0.0,1,0
7.06,Ascent,reyna,100.0,1,1
7.06,Ascent,fade,75.0,4,3
7.06,Ascent,kayo,66.67,9,6
7.06,Ascent,omen,50.0,14,7
7.06,Ascent,killjoy,50.0,14,7
7.06,Ascent,jett,50.0,14,7
7.06,Ascent,sova,40.0,10,4
7.06,Ascent,yoru,0.0,2,0
7.06,Ascent,phoenix,0.0,2,0
7.06,Bind,reyna,100.0,1,1
7.06,Bind,phoenix,100.0,1,1
7.06,Bind,kayo,100.0,1,1
7.06,Bind,fade,100.0,1,1
7.06,Bind,jett,100.0,1,1
7.06,Bind,gekko,50.0,2,1
7.06,Bind,omen,50.0,2,1
7.06,Bind,yoru,50.0,2,1
7.06,Bind,raze,50.0,4,2
7.06,Bind,brimstone,50.0,4,2
7.06,Bind,viper,50.0,4,2
7.06,Bind,skye,25.0,4,1
7.06,Bind,breach,0.0,1,0
7.06,Bind,chamber,0.0,1,0
7.06,Bind,sage,0.0,1,0
7.06,Breeze,breach,100.0,1,1
7.06,Breeze,yoru,66.67,3,2
7.06,Breeze,skye,50.0,4,2
7.06,Breeze,gekko,50.0,2,1
7.06,Breeze,neon,50.0,2,1
7.06,Breeze,viper,50.0,8,4
7.06,Breeze,harbor,50.0,4,2
7.06,Breeze,omen,50.0,2,1
7.06,Breeze,sova,50.0,4,2
7.06,Breeze,cypher,50.0,2,1
7.06,Breeze,kayo,40.0,5,2
7.06,Breeze,jett,33.33,3,1
7.06,Haven,kayo,100.0,1,1
7.06,Haven,jett,66.67,3,2
7.06,Haven,omen,66.67,3,2
7.06,Haven,breach,66.67,3,2
7.06,Haven,killjoy,66.67,3,2
7.06,Haven,sova,50.0,2,1
7.06,Haven,cypher,0.0,1,0
7.06,Haven,astra,0.0,1,0
7.06,Haven,viper,0.0,1,0
7.06,Haven,skye,0.0,1,0
7.06,Haven,raze,0.0,1,0
7.06,Lotus,killjoy,57.14,14,8
7.06,Lotus,omen,57.14,14,8
7.06,Lotus,skye,54.55,11,6
7.06,Lotus,raze,50.0,16,8
7.06,Lotus,viper,50.0,14,7
7.06,Lotus,fade,33.33,6,2
7.06,Lotus,astra,33.33,3,1
7.06,Lotus,chamber,0.0,2,0
7.06,Split,brimstone,100.0,1,1
7.06,Split,neon,100.0,1,1
7.06,Split,omen,83.33,6,5
7.06,Split,viper,62.5,8,5
7.06,Split,jett,54.55,11,6
7.06,Split,raze,50.0,12,6
7.06,Split,skye,50.0,10,5
7.06,Split,reyna,50.0,2,1
7.06,Split,cypher,0.0,2,0
7.06,Split,astra,0.0,5,0
7.06,Split,yoru,0.0,1,0
7.06,Split,fade,0.0,1,0
7.06,Sunset,yoru,100.0,1,1
7.06,Sunset,astra,100.0,1,1
7.06,Sunset,sage,100.0,1,1
7.06,Sunset,breach,100.0,1,1
7.06,Sunset,omen,60.0,5,3
7.06,Sunset,viper,57.14,7,4
7.06,Sunset,skye,57.14,7,4
7.06,Sunset,raze,55.56,9,5
7.06,Sunset,cypher,50.0,2,1
7.06,Sunset,chamber,42.86,7,3
7.06,Sunset,harbor,33.33,3,1
7.06,Sunset,fade,0.0,1,0
7.06,Sunset,reyna,0.0,1,0
7.06,Sunset,brimstone,0.0,1,0
7.06,Sunset,kayo,0.0,1,0
7.06,Sunset,jett,0.0,1,0
7.06,Sunset,sova,0.0,1,0
7.07,Ascent,kayo,75.0,4,3
7.07,Ascent,omen,60.0,5,3
7.07,Ascent,jett,60.0,5,3
7.07,Ascent,sova,60.0,5,3
7.07,Ascent,killjoy,50.0,6,3
7.07,Ascent,astra,0.0,1,0
7.07,Ascent,fade,0.0,1,0
7.07,Ascent,raze,0.0,1,0
7.07,Ascent,breach,0.0,1,0
7.07,Ascent,reyna,0.0,1,0
7.07,Bind,cypher,100.0,1,1
7.07,Bind,viper,50.0,4,2
7.07,Bind,raze,50.0,4,2
7.07,Bind,skye,50.0,4,2
7.07,Bind,brimstone,50.0,4,2
7.07,Bind,chamber,33.33,3,1
7.07,Breeze,kayo,60.0,5,3
7.07,Breeze,skye,60.0,5,3
7.07,Breeze,cypher,57.14,7,4
7.07,Breeze,jett,55.56,9,5
7.07,Breeze,viper,55.56,9,5
7.07,Breeze,reyna,50.0,4,2
7.07,Breeze,sova,40.0,5,2
7.07,Breeze,harbor,33.33,3,1
7.07,Breeze,omen,0.0,1,0
7.07,Breeze,killjoy,0.0,1,0
7.07,Breeze,raze,0.0,1,0
7.07,Haven,cypher,100.0,1,1
7.07,Haven,phoenix,100.0,1,1
7.07,Haven,gekko,100.0,1,1
7.07,Haven,skye,60.0,5,3
7.07,Haven,viper,60.0,5,3
7.07,Haven,omen,50.0,12,6
7.07,Haven,harbor,50.0,4,2
7.07,Haven,jett,46.67,15,7
7.07,Haven,killjoy,46.67,15,7
7.07,Haven,breach,45.45,11,5
7.07,Haven,sova,40.0,10,4
7.07,Lotus,fade,100.0,1,1
7.07,Lotus,viper,62.5,8,5
7.07,Lotus,raze,50.0,10,5
7.07,Lotus,skye,50.0,6,3
7.07,Lotus,killjoy,50.0,8,4
7.07,Lotus,omen,50.0,10,5
7.07,Lotus,cypher,50.0,2,1
7.07,Lotus,breach,33.33,3,1
7.07,Lotus,jett,0.0,2,0
7.07,Split,cypher,80.0,5,4
7.07,Split,breach,80.0,5,4
7.07,Split,omen,80.0,5,4
7.07,Split,raze,50.0,10,5
7.07,Split,viper,42.86,7,3
7.07,Split,skye,37.5,8,3
7.07,Split,jett,25.0,4,1
7.07,Split,astra,20.0,5,1
7.07,Split,chamber,0.0,1,0
7.08,Ascent,skye,100.0,1,1
7.08,Ascent,sova,50.94,53,27
7.08,Ascent,killjoy,50.94,53,27
7.08,Ascent,jett,50.88,57,29
7.08,Ascent,omen,50.0,54,27
7.08,Ascent,kayo,50.0,52,26
7.08,Ascent,neon,50.0,4,2
7.08,Ascent,phoenix,50.0,4,2
7.08,Ascent,raze,50.0,4,2
7.08,Ascent,reyna,40.0,5,2
7.08,Ascent,chamber,0.0,1,0
7.08,Ascent,viper,0.0,1,0
7.08,Ascent,fade,0.0,1,0
7.08,Bind,yoru,75.0,8,6
7.08,Bind,cypher,60.0,5,3
7.08,Bind,brimstone,52.0,25,13
7.08,Bind,skye,50.0,24,12
7.08,Bind,raze,50.0,26,13
7.08,Bind,harbor,50.0,2,1
7.08,Bind,jett,50.0,2,1
7.08,Bind,breach,50.0,2,1
7.08,Bind,reyna,50.0,2,1
7.08,Bind,gekko,50.0,2,1
7.08,Bind,viper,47.62,21,10
7.08,Bind,fade,33.33,3,1
7.08,Bind,chamber,25.0,4,1
7.08,Bind,kayo,25.0,4,1
7.08,Breeze,chamber,100.0,1,1
